KpU1,1;KiU0,65;KdU0;KpW0,8;KiW0,4;KdW0;KpP0,7;KiP0,22;KdP0,08
time;Easting;Northing;heading;v;w;vl;vr;vd;wd;CH1;CH2;AU;AUX;lat;lon;alt;vy;ErrU;ErrW;Ref Easting;Ref Northing;Ref Heading
Time;Robot Position East Axis;Robot Position North Axis;Robot Heading to North;Robot Forward Speed;Robot Angular Speed;Left Driver Input Voltage;Right Driver Input Voltage;Reference Linear Speed;Reference Angular Speed;RC Channel 1 Value;RC Channel 2 Value;RC Emergency Channel Value;RC AUX Channel 1 Value;Robot Latitude;Robot Longitude;Robot Altitude;Robot Lateral Velocity;U PID Output Error;W PID Output Error;Ref Robot Position East Axis;Ref Robot Position North Axis;Ref Robot Heading to North
[s];[m];[m];[rad];[m/s];[rad/s];[V];[V];[m/s];[rad/s];[%];[%];[%];[%];[rad];[rad];[m];[m/s];[m/s];[m/s];[m];[m];[rad]
1,10187292099;11,0879491616;-12,5830915771;0,62440131245;-0,00331003963947;-0,000717037997674;0;0;-0,205947707144;0,0213211861568;0;0;100;100;4,9393399465;-74,0097066242;2583,09570312;0,000487420067657;0;0;0;0;0
1,1518740654;11,0879499971;-12,5830909751;0,624194269112;2,05977121368e-05;-0,000505486794282;0;0;-0,20581919801;0,0212837927266;0;0;100;100;4,93933994495;-74,0097066238;2583,09594727;-0,00207534129731;0;0;0;0;0
1,20187592506;11,0879037162;-12,5831243094;0,624227169463;-0,00114076328464;-0,000656555872411;0;0;-0,205781853479;0,0212909968404;0;0;100;100;4,939339945;-74,0097066247;2583,09619141;-0,00266551482491;0;0;0;0;0
1,25187706947;11,0879095877;-12,5831200801;0,624329921048;0,000144717516378;-0,000838233449031;0;0;-0,205781853479;0,0212909968404;0;0;100;100;4,93933994584;-74,0097066258;2583,09619141;-0,000819736975245;0;0;0;0;0
1,30187892914;11,0874811379;-12,5834287636;0,624374525636;-0,0105543555692;-0,000908361864276;0;0;-0,205794976927;0,0213134959685;0;0;100;100;4,93933986058;-74,0097066546;2583,10009766;0,00394805148244;0;0;0;0;0
1,35188007355;11,0870248015;-12,5837575695;0,62447228996;-0,011256528087;-0,000961749348789;0;0;-0,205428827369;0,0213232627975;0;0;100;100;4,93933985686;-74,0097066578;2583,10009766;0,00435568299145;0;0;0;0;0
1,40188193321;11,0866467619;-12,5840300159;0,624492910961;-0,00932004209608;-0,000406287494116;0;0;-0,205042772632;0,0213446695819;0;0;100;100;4,93933985251;-74,0097066603;2583,1003418;0,00507870037109;0;0;0;0;0
1,45188307762;11,0863007321;-12,5842794043;0,624561724807;-0,008490444161;-0,000489961297717;0;0;-0,204718200222;0,0213491847953;0;0;100;100;4,93933984875;-74,0097066633;2583,10083008;0,00158708542585;0;0;0;0;0
1,50188493729;11,0858865417;-12,5845779603;0,62458851065;-0,0102601908147;-0,000542414258234;0;0;-0,204425019582;0,0213642523393;0;0;100;100;4,93933984461;-74,0097066662;2583,10083008;0,00443534133956;0;0;0;0;0
1,5518860817;11,085393892;-12,5849330913;0,624679983634;-0,012145630084;-0,000578900217079;0;0;-0,204069714339;0,0213701173651;0;0;100;100;4,93933984098;-74,0097066694;2583,10083008;0,000560527434573;0;0;0;0;0
1,60188794136;11,0850955573;-12,58514819;0,624719416517;-0,00732539081946;-0,000786822056398;0;0;-0,203397400989;0,0213987802817;0;0;100;100;4,93933985718;-74,0097066833;2583,10180664;-0,00116484845057;0;0;0;0;0
1,65188908577;11,0848080891;-12,5853554712;0,624788334637;-0,00711771659553;-0,000537450425327;0;0;-0,2031547151;0,0214138703238;0;0;100;100;4,93933985585;-74,0097066872;2583,10180664;-0,000339952530339;0;0;0;0;0
1,70189094543;11,084435479;-12,5856241838;0,624825882259;-0,00918828137219;-0,0007431905251;0;0;-0,2031547151;0,0214138703238;0;0;100;100;4,93933985413;-74,0097066911;2583,10253906;-0,00157970387954;0;0;0;0;0
1,75189208984;11,084435479;-12,5856241838;0,624825882259;-0,00918828137219;-0,000571835960727;0;0;-0,20283607839;0,0214220915615;0;0;100;100;4,93933985273;-74,009706695;2583,10253906;-0,00157970387954;0;0;0;0;0
1,80189490318;11,0841532663;-12,5858277212;0,624910042406;-0,00693466793746;-0,000571835960727;0;0;-0,202599101134;0,0214405187325;0;0;100;100;4,93933985062;-74,0097066987;2583,10229492;-0,000943375693168;0;0;0;0;0
1,85189604759;11,0837731591;-12,5861019106;0,624924162063;-0,0094067202881;-0,000289022747893;0;0;-0,20227213031;0,0214436102679;0;0;100;100;4,93933984927;-74,0097067029;2583,10229492;-0,00340183777735;0;0;0;0;0
1,90189790726;11,0829351998;-12,5867064652;0,625054407308;-0,0126082096249;-0,000636218872387;0;0;-0,20199900896;0,0214651088518;0;0;100;100;4,93933981137;-74,0097067185;2583,10107422;-0,000202986891964;0;0;0;0;0
1,95189905167;11,0823547867;-12,5871252722;0,625171657926;-0,0143537577242;-0,000927251414396;0;0;-0,201067191376;0,0214977994342;0;0;100;100;4,93933980876;-74,0097067239;2583,10083008;-0,00300633232109;0;0;0;0;0
2,00190091133;11,0818641354;-12,5874793976;0,625204423772;-0,0121024316177;-0,000652782560792;0;0;-0,20064618639;0,0215049734105;0;0;100;100;4,93933980555;-74,0097067287;2583,10083008;-0,000703370431438;0;0;0;0;0
2,05190205574;11,0812913458;-12,5878928345;0,62529243381;-0,014094715938;-0,000392282003304;0;0;-0,20064618639;0,0215049734105;0;0;100;100;4,93933980273;-74,0097067341;2583,1003418;-0,000702521647327;0;0;0;0;0
2,10190391541;11,080804615;-12,5882442197;0,625314304155;-0,0120349545032;-0,000442294112872;0;0;-0,200158582727;0,02152424281;0;0;100;100;4,93933979922;-74,0097067392;2583,1003418;-0,00265565537848;0;0;0;0;0
2,15190505981;11,080804615;-12,5882442197;0,625314304155;-0,0120349545032;-0,000403732439736;0;0;-0,19974007259;0,0215290311973;0;0;100;100;4,93933979416;-74,009706743;2583,1003418;-0,00265565537848;0;0;0;0;0
2,20190691948;11,0801931823;-12,5886856513;0,625099371865;-0,0150819625705;-0,000403732439736;0;0;-0,199195366555;0,0214819725525;0;0;100;100;4,93933974734;-74,0097067207;2583,1015625;-0,00387014495209;0;0;0;0;0
2,25190806389;11,0797601736;-12,5889981257;0,625104347559;-0,0106651568785;-0,000101728292066;0;0;-0,198821968514;0,0214830619739;0;0;100;100;4,9393397433;-74,0097067245;2583,1015625;0,00269562588073;0;0;0;0;0
2,30190992355;11,0786854223;-12,5897737889;0,625229725965;-0,0133537929505;-0,000648589222692;0;0;-0,197903983011;0,0215105132282;0;0;100;100;4,93933973836;-74,0097067281;2583,1015625;0,00500953989103;0;0;0;0;0
2,35191106796;11,0782632071;-12,5900785581;0,625307239354;-0,0104056894779;-0,000423550052801;0;0;-0,19754554189;0,0215274844006;0;0;100;100;4,93933973565;-74,0097067305;2583,10351562;0,00399703066796;0;0;0;0;0
2,40191292763;11,0777874563;-12,5904220272;0,625346446129;-0,0117453970015;-0,000795827247202;0;0;-0,197137862836;0,0215360684806;0;0;100;100;4,93933973125;-74,009706734;2583,10375977;0,00387868704274;0;0;0;0;0
2,45191407204;11,0772699467;-12,5907956751;0,625421088407;-0,0127655575052;-0,000438399089035;0;0;-0,197137862836;0,0215360684806;0;0;100;100;4,93933972696;-74,0097067379;2583,10375977;0,00412992341444;0;0;0;0;0
2,5019159317;11,0765621306;-12,5913068067;0,625448221323;-0,0174621734768;-0,000534060236532;0;0;-0,196696888734;0,0215524108522;0;0;100;100;4,93933968463;-74,0097067696;2583,10424805;0,00372302369215;0;0;0;0;0
2,55191707611;11,0765621306;-12,5913068067;0,625448221323;-0,0174621734768;-0,000480671762489;0;0;-0,196087858083;0,0215583513724;0;0;100;100;4,93933967912;-74,0097067753;2583,10424805;0,00372302369215;0;0;0;0;0
2,60191893578;11,0758489622;-12,5918218329;0,62550736262;-0,0175931360573;-0,000480671762489;0;0;-0,195476696243;0,0215712997997;0;0;100;100;4,93933967321;-74,009706781;2583,10424805;0,0032856578473;0;0;0;0;0
2,65192103386;11,0752114872;-12,5922822532;0,625522370385;-0,0157278813422;-0,000298469210975;0;0;-0,194927417767;0,0215745855958;0;0;100;100;4,93933966754;-74,0097067871;2583,10449219;0,00479872012511;0;0;0;0;0
2,70192313194;11,0737373158;-12,593347105;0,625617981919;-0,019118340686;-0,000441654381575;0;0;-0,193661912597;0,0215955186457;0;0;100;100;4,93933966186;-74,009706793;2583,10449219;0,00197969190776;0;0;0;0;0
2,75192499161;11,0735681551;-12,5934693109;0,625664778773;-0,00417656218633;-0,000286461960059;0;0;-0,193519489901;0,0216057642089;0;0;100;100;4,93933968831;-74,009706708;2583,10717773;0,00501112639904;0;0;0;0;0
2,80192708969;11,0732601943;-12,5936918113;0,625683399998;-0,00759888254106;-0,000369845394744;0;0;-0,193254994538;0,0216098410709;0;0;100;100;4,93933968547;-74,0097067087;2583,10742188;0,00343793537468;0;0;0;0;0
2,85192894936;11,0730244695;-12,5938621281;0,625748917606;-0,00578888924792;-0,000561355205718;0;0;-0,193254994538;0,0216098410709;0;0;100;100;4,93933968294;-74,0097067098;2583,10742188;0,00417974637821;0;0;0;0;0
2,90193104744;11,0727776476;-12,5940404875;0,625788322332;-0,00611940398812;-0,000793840561528;0;0;-0,19305654252;0,021624185194;0;0;100;100;4,93933968002;-74,0097067107;2583,10742188;0,00491210399196;0;0;0;0;0
2,9519329071;11,0727776476;-12,5940404875;0,625788322332;-0,00611940398812;-0,00105764809996;0;0;-0,192846456224;0,0216328122382;0;0;100;100;4,93933969397;-74,0097066574;2583,1105957;0,00491210399196;0;0;0;0;0
3,00193405151;11,0728345328;-12,5939993775;0,625906349689;0,00140365050174;-0,00105764809996;0;0;-0,192904804939;0,0216586522687;0;0;100;100;4,93933969316;-74,0097066551;2583,11035156;0,0038474148605;0;0;0;0;0
3,05193591118;11,0729918645;-12,5938856481;0,625915948241;0,00386649556458;-0,000193595478777;0;0;-0,1930414477;0,0216607536911;0;0;100;100;4,93933969272;-74,0097066533;2583,11035156;0,00610499083996;0;0;0;0;0
3,10193705559;11,0731598009;-12,5937642498;0,626024303528;0,000156098976731;-0,000652861141134;0;0;-0,193194962868;0,0216844759022;0;0;100;100;4,93933969185;-74,0097066512;2583,11035156;0,00509668653831;0;0;0;0;0
3,15193891525;11,0732833172;-12,5936749423;0,625800031478;0,0030376566574;-0,000650207570288;0;0;-0,19328414233;0,021635375765;0;0;100;100;4,93933968908;-74,0097066481;2583,10961914;0,00318486709148;0;0;0;0;0
3,20194005966;11,0735037083;-12,5935156653;0,625835982338;0,00545774959028;-0,000733519264031;0;0;-0,193477295853;0,0216432466014;0;0;100;100;4,93933969005;-74,0097066431;2583,11376953;0,00188391236588;0;0;0;0;0
3,25194311142;11,0736769334;-12,5933904657;0,62592349755;0,00427450379357;-0,00109405780677;0;0;-0,193477295853;0,0216432466014;0;0;100;100;4,9393396907;-74,0097066418;2583,11328125;0,00163591757882;0;0;0;0;0
3,30194497108;11,0737772732;-12,5933179311;0,625949698518;0,00246946676634;-0,000523046124727;0;0;-0,193633744319;0,0216624064687;0;0;100;100;4,93933969106;-74,0097066399;2583,11328125;0,000571006792597;0;0;0;0;0
3,35194706917;11,073921935;-12,5932133508;0,626015447653;0,00357990432531;-0,000573661644012;0;0;-0,193722458658;0,0216681426628;0;0;100;100;4,93933969149;-74,009706639;2583,11450195;0,00155287457164;0;0;0;0;0
3,40194892883;11,073921935;-12,5932133508;0,626015447653;0,00357990432531;-0,000548838754185;0;0;-0,193852546194;0,0216825370961;0;0;100;100;4,93933969181;-74,0097066374;2583,11450195;0,00155287457164;0;0;0;0;0
3,45195007324;11,07407449;-12,5931030491;0,626042423478;0,00376522284932;-0,000548838754185;0;0;-0,193986429975;0,0216884428761;0;0;100;100;4,93933969309;-74,0097066466;2583,11547852;0,00221398519352;0;0;0;0;0
3,50195193291;11,0743273642;-12,5929201962;0,626109644186;0,00309157790616;-0,000619767699391;0;0;-0,194210118592;0,021703159344;0;0;100;100;4,93933969414;-74,0097066458;2583,11572266;0,000718821014743;0;0;0;0;0
3,55195307732;11,0744446484;-12,5928353794;0,626174431778;0,00289466511458;-0,000615983968601;0;0;-0,194316492982;0,0217173430431;0;0;100;100;4,93933969561;-74,0097066455;2583,11572266;0,000168333936017;0;0;0;0;0
3,60195612907;11,0744446484;-12,5928353794;0,626221280132;0,00491783022881;-0,000927283195779;0;0;-0,194492500367;0,0217275993167;0;0;100;100;4,93933969683;-74,0097066446;2583,11621094;-0,00254821986891;0;0;0;0;0
3,65195798874;11,0745770786;-12,5927396011;0,626306744744;-0,00165779655799;-0,000665504310746;0;0;-0,194492500367;0,0217275993167;0;0;100;100;4,93933968139;-74,0097066778;2583,11523438;-0,0046957815066;0;0;0;0;0
3,70196008682;11,0745511897;-12,5927583311;0,626341504209;-0,000639102654532;-0,000701668439433;0;0;-0,194441222916;0,0217463095297;0;0;100;100;4,93933968299;-74,0097066797;2583,11523438;-0,0041825841181;0;0;0;0;0
3,75196194649;11,0745511897;-12,5927583311;0,626341504209;-0,000639102654532;-0,000461713440018;0;0;-0,194421567045;0,0217539191486;0;0;100;100;4,93933968479;-74,0097066817;2583,1159668;-0,0041825841181;0;0;0;0;0
3,80196404457;11,0744874257;-12,592804466;0,626408954858;-0,00157294387463;-0,000461713440018;0;0;-0,194371736083;0,0217686855184;0;0;100;100;4,93933968619;-74,0097066834;2583,1159668;-0,00475579872727;0;0;0;0;0
3,85196590424;11,074449396;-12,5928319854;0,626444173128;-0,000939522462431;-0,000716823560651;0;0;-0,194341623446;0,0217763955014;0;0;100;100;4,93933968813;-74,0097066858;2583,11621094;-0,0047369482927;0;0;0;0;0
3,90196704865;11,0743622928;-12,59289503;0,626550240063;-0,00196352368221;-0,000542451918591;0;0;-0,194274627608;0,0217996155092;0;0;100;100;4,93933969137;-74,0097066843;2583,1159668;-0,00947186443955;0;0;0;0;0
3,95196890831;11,0742880622;-12,5929487614;0,626608617769;-0,00183266203385;-0,000178318965482;0;0;-0,194215033638;0,0218123953607;0;0;100;100;4,9393396938;-74,0097066863;2583,1159668;-0,00724415900186;0;0;0;0;0
4,00197005272;11,0742748977;-12,5929582916;0,626641039673;-0,000325053144479;-0,000647701788694;0;0;-0,194206184804;0,0218194930232;0;0;100;100;4,93933969653;-74,0097066883;2583,1159668;-0,00836372282356;0;0;0;0;0
4,05197191238;11,0742182935;-12,5929992721;0,62670872122;-0,00139735382982;-0,000516062253155;0;0;-0,194162543405;0,0218343094995;0;0;100;100;4,93933969939;-74,0097066904;2583,1159668;-0,00732410000637;0;0;0;0;0
4,10197305679;11,0741550862;-12,5930450396;0,626739118067;-0,00156133656856;-0,000615696422756;0;0;-0,194162543405;0,0218343094995;0;0;100;100;4,9393397017;-74,0097066925;2583,11645508;-0,0064998967573;0;0;0;0;0
4,15197491646;11,0741550862;-12,5930450396;0,626739118067;-0,00156133656856;-0,00054850865854;0;0;-0,194110286388;0,0218409637796;0;0;100;100;4,93933970231;-74,0097066935;2583,11645508;-0,0064998967573;0;0;0;0;0
4,20197606087;11,0741546174;-12,5930453791;0,626508274751;-1,15749426186e-05;-0,00054850865854;0;0;-0,194091884796;0,021790428558;0;0;100;100;4,9393396356;-74,0097067215;2583,11352539;-0,00740687269717;0;0;0;0;0
4,25197792053;11,0738218239;-12,5932862485;0,626552776428;-0,00821663625538;-0,000897334946785;0;0;-0,193807783896;0,0218001707633;0;0;100;100;4,93933963521;-74,0097067255;2583,11352539;-0,00363412243314;0;0;0;0;0
4,30197906494;11,0732184914;-12,5937230143;0,62670895098;-0,00829114299268;-0,00139686849434;0;0;-0,193582002309;0,0218193738442;0;0;100;100;4,93933963444;-74,00970673;2583,11352539;-0,00476154498756;0;0;0;0;0
4,35198092461;11,072894127;-12,5939578821;0,626778580435;-0,00800903793424;-0,000868546077982;0;0;-0,193023675241;0,0218496025943;0;0;100;100;4,93933963426;-74,009706733;2583,11474609;-0,00620755366981;0;0;0;0;0
4,40198206902;11,0725213016;-12,5942278794;0,62680470314;-0,009167955257;-0,000526025192812;0;0;-0,192703484785;0,0218553211683;0;0;100;100;4,93933963355;-74,009706737;2583,11474609;-0,00285986228846;0;0;0;0;0
4,45198392868;11,0721945826;-12,5944644999;0,626871926384;-0,00810211803764;-0,000677119242027;0;0;-0,192703484785;0,0218553211683;0;0;100;100;4,93933960384;-74,0097067142;2583,11328125;-0,00142588978633;0;0;0;0;0
4,50198507309;11,0719972799;-12,594607413;0,626913179748;-0,00487266574055;-0,000823794223834;0;0;-0,192426340096;0,0218700370753;0;0;100;100;4,93933960246;-74,0097067167;2583,11328125;-0,00250876508653;0;0;0;0;0
4,55198693275;11,0719972799;-12,594607413;0,626913179748;-0,00487266574055;-0,000779182009865;0;0;-0,192259017409;0,0218790678414;0;0;100;100;4,93933960169;-74,0097067197;2583,11328125;-0,00250876508653;0;0;0;0;0
4,60198807716;11,0717391761;-12,5947943828;0,626988682798;-0,00635155616328;-0,000779182009865;0;0;-0,192041802718;0,0218955961031;0;0;100;100;4,93933960051;-74,0097067229;2583,11303711;-0,00115101505071;0;0;0;0;0
4,65198993683;11,0715020167;-12,5949662078;0,627027277375;-0,00587819190696;-0,000791659636889;0;0;-0,191839804977;0,021904044737;0;0;100;100;4,93933954662;-74,0097067586;2583,11181641;-0,00218331068754;0;0;0;0;0
4,70199108124;11,0703918528;-12,5957706702;0,627149318963;-0,0132839027792;-0,000763142423239;0;0;-0,190889612725;0,0219307603144;0;0;100;100;4,93933954314;-74,0097067638;2583,11132812;-0,000140293093864;0;0;0;0;0
4,7519929409;11,0697909857;-12,5962061533;0,627251621058;-0,0148830423132;-0,00102010380942;0;0;-0,190378118909;0,0219531545562;0;0;100;100;4,93933954025;-74,0097067696;2583,11132812;-0,00165476102848;0;0;0;0;0
4,80199408531;11,0692088127;-12,5966281785;0,627285788554;-0,014381531626;-0,00068248831667;0;0;-0,18987744443;0,0219606338747;0;0;100;100;4,93933953663;-74,0097067751;2583,11083984;-0,00280187954195;0;0;0;0;0
4,85199594498;11,0688953409;-12,5968554349;0,62738801759;-0,00772710749879;-0,000663562503178;0;0;-0,18987744443;0,0219606338747;0;0;100;100;4,93933955221;-74,0097067504;2583,11157227;-0,00557628646493;0;0;0;0;0
4,90199708939;11,0685021436;-12,5971405508;0,627417053867;-0,00973461288959;-0,000596318510361;0;0;-0,189614372627;0,0219830118173;0;0;100;100;4,9393395511;-74,0097067541;2583,11157227;-0,00298231863417;0;0;0;0;0
4,95199894905;11,0685021436;-12,5971405508;0,627417053867;-0,00973461288959;-0,00102174561471;0;0;-0,189276648657;0,0219893678185;0;0;100;100;4,93933955024;-74,0097067581;2583,11157227;-0,00298231863417;0;0;0;0;0
5,00200104713;11,0681277031;-12,5974120824;0,62750888865;-0,0092502804473;-0,00102174561471;0;0;-0,188960021431;0,022009470204;0;0;100;100;4,93933954889;-74,0097067619;2583,11157227;-0,00340697960928;0;0;0;0;0
5,0520029068;11,0677191179;-12,5977084317;0,627546551473;-0,0100793307647;-0,000752624298912;0;0;-0,18860963151;0,0220177144403;0;0;100;100;4,93933956479;-74,0097067378;2583,11401367;-0,00145226262975;0;0;0;0;0
5,10200405121;11,0674708942;-12,5978884973;0,627644508211;-0,00310769909993;-0,000600066909101;0;0;-0,188402589974;0,0220391566194;0;0;100;100;4,93933956559;-74,0097067402;2583,11401367;-0,003604270285;0;0;0;0;0
5,15200591087;11,0673337397;-12,5979880047;0,62740937119;-0,00338653661311;-0,000709764135536;0;0;-0,188265684875;0,0219876860928;0;0;100;100;4,93933956449;-74,0097067414;2583,11401367;-0,00358565803617;0;0;0;0;0
